open time,close time,open bid,close bid,high bid,low bid,open ask,close ask,high ask,low ask,volume
2018-06-17 23:59:00,2018-06-18 00:00:00,1.55795,1.55831,1.55834,1.55795,1.55817,1.55852,1.55854,1.55816,176
2018-06-18 00:00:00,2018-06-18 00:01:00,1.55831,1.55829,1.55852,1.55827,1.55852,1.55853,1.55873,1.5585,204
2018-06-18 00:01:00,2018-06-18 00:02:00,1.55829,1.55864,1.55864,1.55822,1.55853,1.55892,1.55892,1.55847,218
2018-06-18 00:02:00,2018-06-18 00:03:00,1.55864,1.55841,1.55866,1.5584,1.55892,1.55866,1.55894,1.55862,107
2018-06-18 00:03:00,2018-06-18 00:04:00,1.55841,1.55862,1.55876,1.5584,1.55866,1.5589,1.55903,1.55866,145
2018-06-18 00:04:00,2018-06-18 00:05:00,1.55862,1.55868,1.55872,1.55853,1.5589,1.55896,1.55902,1.5588,181
2018-06-18 00:05:00,2018-06-18 00:06:00,1.55868,1.55892,1.55899,1.55868,1.55896,1.55916,1.55922,1.55894,197
2018-06-18 00:06:00,2018-06-18 00:07:00,1.55892,1.55863,1.55899,1.55863,1.55916,1.55887,1.55922,1.55887,165
2018-06-18 00:07:00,2018-06-18 00:08:00,1.55863,1.55885,1.55892,1.55858,1.55887,1.55911,1.55916,1.55886,115
2018-06-18 00:08:00,2018-06-18 00:09:00,1.55885,1.55889,1.55895,1.55884,1.55911,1.55913,1.55917,1.55906,72
2018-06-18 00:09:00,2018-06-18 00:10:00,1.55889,1.55891,1.55907,1.55889,1.55913,1.55918,1.55931,1.5591,100
2018-06-18 00:10:00,2018-06-18 00:11:00,1.55891,1.55922,1.55926,1.5589,1.55918,1.55944,1.55944,1.55912,139
2018-06-18 00:11:00,2018-06-18 00:12:00,1.55922,1.55927,1.55929,1.55924,1.55944,1.55951,1.55951,1.55944,38
2018-06-18 00:12:00,2018-06-18 00:13:00,1.55927,1.55898,1.55926,1.55898,1.55951,1.55921,1.55951,1.55921,140
2018-06-18 00:13:00,2018-06-18 00:14:00,1.55898,1.55889,1.55905,1.55882,1.55921,1.55916,1.55926,1.55909,188
2018-06-18 00:14:00,2018-06-18 00:15:00,1.55889,1.55878,1.55897,1.55878,1.55916,1.55901,1.55922,1.55899,148
2018-06-18 00:15:00,2018-06-18 00:16:00,1.55878,1.55884,1.559,1.55878,1.55901,1.5591,1.55923,1.559,176
2018-06-18 00:16:00,2018-06-18 00:17:00,1.55884,1.55892,1.55897,1.55873,1.5591,1.55918,1.5592,1.55898,231
2018-06-18 00:17:00,2018-06-18 00:18:00,1.55892,1.55898,1.55907,1.5588,1.55918,1.55924,1.5593,1.55906,214
2018-06-18 00:18:00,2018-06-18 00:19:00,1.55898,1.55912,1.55928,1.55882,1.55924,1.55936,1.55951,1.55909,258
2018-06-18 00:19:00,2018-06-18 00:20:00,1.55912,1.55932,1.55932,1.55889,1.55936,1.55957,1.55957,1.55914,432
