open time,close time,open bid,close bid,high bid,low bid,open ask,close ask,high ask,low ask,volume
2015-10-22 21:00:00,2015-10-23 21:00:00,1.05992,1.06733,1.07144,1.05712,1.06168,1.0699,1.07188,1.05762,183434
2015-10-23 21:00:00,2015-10-25 21:00:00,1.06733,1.06753,1.06789,1.06578,1.0699,1.07086,1.07104,1.0688,142
2015-10-25 21:00:00,2015-10-26 21:00:00,1.06753,1.06692,1.07332,1.06649,1.07086,1.06856,1.0737,1.06737,149412
2015-10-26 21:00:00,2015-10-27 21:00:00,1.06692,1.06203,1.07062,1.06087,1.06856,1.06411,1.07285,1.06113,141777
2015-10-27 21:00:00,2015-10-28 21:00:00,1.06203,1.06079,1.07093,1.05218,1.06411,1.06202,1.07173,1.05367,202202
2015-10-28 21:00:00,2015-10-29 21:00:00,1.06079,1.05645,1.06863,1.0558,1.06202,1.05752,1.0689,1.05652,149037
2015-10-29 21:00:00,2015-10-30 21:00:00,1.05645,1.05179,1.05811,1.04954,1.05752,1.05453,1.05899,1.04991,161013
