open time,close time,open bid,close bid,high bid,low bid,open ask,close ask,high ask,low ask,volume
2017-04-13 23:59:00,2017-04-14 00:00:00,9.1042,9.1048,9.1048,9.1043,9.1126,9.1131,9.1131,9.1127,13
2017-04-14 00:00:00,2017-04-14 00:01:00,9.1048,9.1048,9.1049,9.1048,9.1131,9.1131,9.1132,9.1131,2
2017-04-14 00:01:00,2017-04-14 00:02:00,9.1048,9.1048,9.1048,9.1047,9.1131,9.1131,9.1131,9.1131,2
2017-04-14 00:02:00,2017-04-14 00:03:00,9.1048,9.1048,9.1048,9.1047,9.1131,9.1132,9.1132,9.1131,3
2017-04-14 00:03:00,2017-04-14 00:04:00,9.1048,9.1049,9.1049,9.1048,9.1132,9.1132,9.1132,9.1131,4
2017-04-14 00:04:00,2017-04-14 00:05:00,9.1049,9.1048,9.1048,9.1048,9.1132,9.1131,9.1131,9.1131,1
2017-04-14 00:05:00,2017-04-14 00:07:00,9.1048,9.1048,9.1049,9.1048,9.1131,9.1131,9.1132,9.1131,5
2017-04-14 00:07:00,2017-04-14 00:08:00,9.1048,9.1049,9.1049,9.1049,9.1131,9.1132,9.1132,9.1131,3
2017-04-14 00:08:00,2017-04-14 00:09:00,9.1049,9.1049,9.1049,9.1049,9.1132,9.1132,9.1132,9.1131,2
2017-04-14 00:09:00,2017-04-14 00:11:00,9.1049,9.105,9.1051,9.1049,9.1132,9.1133,9.1133,9.1131,7
2017-04-14 00:11:00,2017-04-14 00:12:00,9.105,9.1052,9.1052,9.1051,9.1133,9.1135,9.1135,9.1133,6
2017-04-14 00:12:00,2017-04-14 00:15:00,9.1052,9.1052,9.1052,9.1052,9.1135,9.1134,9.1134,9.1134,1
2017-04-14 00:15:00,2017-04-14 00:16:00,9.1052,9.1051,9.1051,9.1051,9.1134,9.1133,9.1134,9.1133,2
2017-04-14 00:16:00,2017-04-14 00:17:00,9.1051,9.1051,9.1051,9.1051,9.1133,9.1134,9.1134,9.1134,1
2017-04-14 00:17:00,2017-04-14 00:19:00,9.1051,9.1051,9.1051,9.1051,9.1134,9.1133,9.1134,9.1133,5
2017-04-14 00:19:00,2017-04-14 00:20:00,9.1051,9.1051,9.1051,9.105,9.1133,9.1133,9.1133,9.1133,2
2017-04-14 00:20:00,2017-04-14 00:22:00,9.1051,9.1049,9.1051,9.1049,9.1133,9.1132,9.1133,9.1132,4
2017-04-14 00:22:00,2017-04-14 00:23:00,9.1049,9.1051,9.1051,9.1049,9.1132,9.1133,9.1133,9.1131,5
2017-04-14 00:23:00,2017-04-14 00:26:00,9.1051,9.10117,9.10117,9.10117,9.1133,9.11583,9.11583,9.11583,1
2017-04-14 00:26:00,2017-04-14 00:27:00,9.10117,9.1019,9.1019,9.1019,9.11583,9.115,9.115,9.115,1
2017-04-14 00:27:00,2017-04-14 00:28:00,9.1019,9.1051,9.1051,9.1017,9.115,9.1134,9.115,9.1134,5
2017-04-14 00:28:00,2017-04-14 00:29:00,9.1051,9.1051,9.1051,9.1051,9.1134,9.1133,9.1133,9.1133,1
2017-04-14 00:29:00,2017-04-14 00:30:00,9.1051,9.1051,9.1051,9.1051,9.1133,9.1134,9.1134,9.1133,3
2017-04-14 00:30:00,2017-04-14 00:31:00,9.1051,9.1052,9.1052,9.1052,9.1134,9.1134,9.1134,9.1134,1
2017-04-14 00:31:00,2017-04-14 00:32:00,9.1052,9.1051,9.1051,9.1051,9.1134,9.1134,9.1134,9.1133,3
2017-04-14 00:32:00,2017-04-14 00:33:00,9.1051,9.1051,9.1051,9.1051,9.1134,9.1134,9.1134,9.1133,2
2017-04-14 00:33:00,2017-04-14 00:36:00,9.1051,9.10117,9.10117,9.10117,9.1134,9.11583,9.11583,9.11583,1
2017-04-14 00:36:00,2017-04-14 00:37:00,9.10117,9.1052,9.1052,9.1052,9.11583,9.1135,9.1135,9.1135,1
2017-04-14 00:37:00,2017-04-14 00:38:00,9.1052,9.1051,9.1052,9.1051,9.1135,9.1134,9.1134,9.1134,2
2017-04-14 00:38:00,2017-04-14 00:39:00,9.1051,9.1052,9.1052,9.1052,9.1134,9.1135,9.1135,9.1134,2
2017-04-14 00:39:00,2017-04-14 00:40:00,9.1052,9.1053,9.1053,9.1052,9.1135,9.1135,9.1135,9.1134,4
2017-04-14 00:40:00,2017-04-14 00:41:00,9.1053,9.1053,9.1053,9.1052,9.1135,9.1135,9.1135,9.1134,5
2017-04-14 00:41:00,2017-04-14 00:42:00,9.1053,9.1052,9.1052,9.1051,9.1135,9.1134,9.1135,9.1133,7
2017-04-14 00:42:00,2017-04-14 00:44:00,9.1052,9.1052,9.1052,9.1051,9.1134,9.1134,9.1134,9.1133,5
2017-04-14 00:44:00,2017-04-14 00:45:00,9.1052,9.1052,9.1053,9.1051,9.1134,9.1134,9.1135,9.1133,9
2017-04-14 00:45:00,2017-04-14 00:46:00,9.1052,9.1052,9.1052,9.1051,9.1134,9.1134,9.1135,9.1133,7
2017-04-14 00:46:00,2017-04-14 00:47:00,9.1052,9.1051,9.1051,9.105,9.1134,9.1133,9.1133,9.1132,2
2017-04-14 00:47:00,2017-04-14 00:48:00,9.1051,9.1053,9.1053,9.1052,9.1133,9.1135,9.1135,9.1134,4
2017-04-14 00:48:00,2017-04-14 00:49:00,9.1053,9.1052,9.1053,9.1051,9.1135,9.1133,9.1135,9.1133,6
