open time,close time,open bid,close bid,high bid,low bid,open ask,close ask,high ask,low ask,volume
2011-11-21 23:59:00,2011-11-22 00:00:00,1.56361,1.56423,1.5643,1.56361,1.56386,1.56445,1.56451,1.56383,90
2011-11-22 00:00:00,2011-11-22 00:01:00,1.56423,1.56416,1.56433,1.56416,1.56445,1.5644,1.56453,1.56438,44
2011-11-22 00:01:00,2011-11-22 00:02:00,1.56416,1.56424,1.56435,1.56416,1.5644,1.56447,1.56459,1.5644,79
2011-11-22 00:02:00,2011-11-22 00:03:00,1.56424,1.56406,1.56424,1.56396,1.56447,1.56429,1.56447,1.56419,27
2011-11-22 00:03:00,2011-11-22 00:04:00,1.56406,1.56378,1.56419,1.56378,1.56429,1.56397,1.56435,1.56397,46
2011-11-22 00:04:00,2011-11-22 00:05:00,1.56378,1.56387,1.5641,1.56371,1.56397,1.56409,1.56427,1.56388,44
2011-11-22 00:05:00,2011-11-22 00:06:00,1.56387,1.56387,1.56391,1.56382,1.56409,1.56408,1.5641,1.56405,24
2011-11-22 00:06:00,2011-11-22 00:07:00,1.56387,1.56369,1.56387,1.56363,1.56408,1.5639,1.56408,1.56385,22
2011-11-22 00:07:00,2011-11-22 00:08:00,1.56369,1.56381,1.56383,1.56369,1.5639,1.56401,1.56401,1.5639,16
2011-11-22 00:08:00,2011-11-22 00:09:00,1.56381,1.56377,1.56383,1.56377,1.56401,1.56396,1.56402,1.56396,8
2011-11-22 00:09:00,2011-11-22 00:10:00,1.56377,1.56432,1.56442,1.56377,1.56396,1.56454,1.56459,1.56396,63
2011-11-22 00:10:00,2011-11-22 00:11:00,1.56432,1.56434,1.56456,1.56429,1.56454,1.5645,1.56477,1.5645,53
2011-11-22 00:11:00,2011-11-22 00:12:00,1.56434,1.56432,1.56436,1.56429,1.5645,1.56447,1.56457,1.56447,13
2011-11-22 00:12:00,2011-11-22 00:13:00,1.56432,1.56428,1.56444,1.56428,1.56447,1.56448,1.56464,1.56446,38
2011-11-22 00:13:00,2011-11-22 00:14:00,1.56428,1.56441,1.56447,1.56426,1.56448,1.5646,1.56467,1.56445,82
2011-11-22 00:14:00,2011-11-22 00:15:00,1.56441,1.56484,1.56491,1.5644,1.5646,1.56504,1.56513,1.5646,70
2011-11-22 00:15:00,2011-11-22 00:16:00,1.56484,1.5651,1.56513,1.56484,1.56504,1.56528,1.5653,1.56504,145
2011-11-22 00:16:00,2011-11-22 00:17:00,1.5651,1.56492,1.56524,1.5649,1.56528,1.5651,1.56545,1.5651,173
2011-11-22 00:17:00,2011-11-22 00:18:00,1.56492,1.56466,1.56492,1.56458,1.5651,1.56487,1.5651,1.56478,78
2011-11-22 00:18:00,2011-11-22 00:19:00,1.56466,1.56474,1.56478,1.5646,1.56487,1.56492,1.56498,1.56481,128
2011-11-22 00:19:00,2011-11-22 00:20:00,1.56474,1.56464,1.56489,1.56461,1.56492,1.56485,1.56507,1.5648,70
2011-11-22 00:20:00,2011-11-22 00:21:00,1.56464,1.56459,1.56464,1.56454,1.56485,1.5648,1.56485,1.56474,60
2011-11-22 00:21:00,2011-11-22 00:22:00,1.56459,1.56469,1.5647,1.56457,1.5648,1.5649,1.5649,1.56478,61
2011-11-22 00:22:00,2011-11-22 00:23:00,1.56469,1.5646,1.56469,1.5645,1.5649,1.56479,1.5649,1.56469,57
2011-11-22 00:23:00,2011-11-22 00:24:00,1.5646,1.5645,1.56468,1.56449,1.56479,1.56472,1.56487,1.5647,137
2011-11-22 00:24:00,2011-11-22 00:25:00,1.5645,1.56437,1.5646,1.56437,1.56472,1.56458,1.5648,1.56458,142
2011-11-22 00:25:00,2011-11-22 00:26:00,1.56437,1.56436,1.56442,1.56419,1.56458,1.56453,1.56463,1.56442,82
2011-11-22 00:26:00,2011-11-22 00:27:00,1.56436,1.56451,1.56451,1.56422,1.56453,1.56469,1.56469,1.56441,129
2011-11-22 00:27:00,2011-11-22 00:28:00,1.56451,1.56441,1.56462,1.56441,1.56469,1.56458,1.56477,1.56458,101
2011-11-22 00:28:00,2011-11-22 00:29:00,1.56441,1.56459,1.56467,1.56427,1.56458,1.56475,1.56484,1.56442,54
2011-11-22 00:29:00,2011-11-22 00:30:00,1.56459,1.5647,1.56472,1.56456,1.56475,1.56483,1.56485,1.56471,58
2011-11-22 00:30:00,2011-11-22 00:31:00,1.5647,1.56473,1.56479,1.56461,1.56483,1.56495,1.56495,1.56478,122
2011-11-22 00:31:00,2011-11-22 00:32:00,1.56473,1.56491,1.56501,1.56466,1.56495,1.56509,1.56517,1.56484,95
2011-11-22 00:32:00,2011-11-22 00:33:00,1.56491,1.56462,1.56501,1.56446,1.56509,1.56476,1.56516,1.56462,76
2011-11-22 00:33:00,2011-11-22 00:34:00,1.56462,1.56466,1.56487,1.56461,1.56476,1.56483,1.56508,1.56476,155
2011-11-22 00:34:00,2011-11-22 00:35:00,1.56466,1.5648,1.56482,1.56448,1.56483,1.56497,1.56501,1.56462,71
2011-11-22 00:35:00,2011-11-22 00:36:00,1.5648,1.56476,1.5648,1.56475,1.56497,1.56495,1.56497,1.56492,4
2011-11-22 00:36:00,2011-11-22 00:37:00,1.56476,1.56449,1.56501,1.56448,1.56495,1.5647,1.56513,1.56468,61
2011-11-22 00:37:00,2011-11-22 00:38:00,1.56449,1.56459,1.56481,1.5643,1.5647,1.56477,1.56498,1.5645,97
2011-11-22 00:38:00,2011-11-22 00:39:00,1.56459,1.56461,1.56471,1.56452,1.56477,1.5648,1.56486,1.56471,61
2011-11-22 00:39:00,2011-11-22 00:40:00,1.56461,1.56459,1.56466,1.56456,1.5648,1.56476,1.56483,1.56475,10
2011-11-22 00:40:00,2011-11-22 00:41:00,1.56459,1.56452,1.56463,1.5645,1.56476,1.56473,1.56481,1.56473,19
2011-11-22 00:41:00,2011-11-22 00:42:00,1.56452,1.56473,1.56475,1.56452,1.56473,1.56491,1.56494,1.56473,12
2011-11-22 00:42:00,2011-11-22 00:43:00,1.56473,1.56471,1.56473,1.56466,1.56491,1.56488,1.56491,1.56487,10
2011-11-22 00:43:00,2011-11-22 00:44:00,1.56471,1.56465,1.56471,1.56463,1.56488,1.56487,1.56497,1.56486,6
2011-11-22 00:44:00,2011-11-22 00:45:00,1.56465,1.56469,1.5647,1.56446,1.56487,1.5649,1.5649,1.56465,32
2011-11-22 00:45:00,2011-11-22 00:46:00,1.56469,1.56471,1.56473,1.56457,1.5649,1.56493,1.56493,1.56477,22
2011-11-22 00:46:00,2011-11-22 00:47:00,1.56471,1.56479,1.5648,1.56471,1.56493,1.56493,1.56495,1.56491,163
2011-11-22 00:47:00,2011-11-22 00:48:00,1.56479,1.56479,1.56496,1.56479,1.56493,1.56493,1.56508,1.56493,15
2011-11-22 00:48:00,2011-11-22 00:49:00,1.56479,1.56486,1.56486,1.56476,1.56493,1.56494,1.56494,1.5649,17
2011-11-22 00:49:00,2011-11-22 00:50:00,1.56486,1.56503,1.56507,1.56486,1.56494,1.56524,1.56528,1.56494,63
2011-11-22 00:50:00,2011-11-22 00:51:00,1.56503,1.56508,1.56512,1.56501,1.56524,1.56528,1.56528,1.56522,85
2011-11-22 00:51:00,2011-11-22 00:52:00,1.56508,1.5649,1.56508,1.56479,1.56528,1.5651,1.56528,1.565,37
2011-11-22 00:52:00,2011-11-22 00:53:00,1.5649,1.5652,1.56521,1.56486,1.5651,1.56542,1.56542,1.56508,47
2011-11-22 00:53:00,2011-11-22 00:54:00,1.5652,1.56526,1.56542,1.56506,1.56542,1.56545,1.56562,1.56524,39
2011-11-22 00:54:00,2011-11-22 00:55:00,1.56526,1.56522,1.56536,1.56519,1.56545,1.56543,1.56554,1.56541,62
2011-11-22 00:55:00,2011-11-22 00:56:00,1.56522,1.56508,1.56549,1.56506,1.56543,1.56525,1.56569,1.56525,106
2011-11-22 00:56:00,2011-11-22 00:57:00,1.56508,1.56508,1.56511,1.56506,1.56525,1.56526,1.56528,1.56525,31
2011-11-22 00:57:00,2011-11-22 00:58:00,1.56508,1.56499,1.56508,1.56486,1.56526,1.56515,1.56526,1.56505,32
2011-11-22 00:58:00,2011-11-22 00:59:00,1.56499,1.56505,1.56528,1.56496,1.56515,1.56522,1.56548,1.56515,48
2011-11-22 00:59:00,2011-11-22 01:00:00,1.56505,1.565,1.5651,1.56497,1.56522,1.56522,1.56529,1.5652,37
2011-11-22 01:00:00,2011-11-22 01:01:00,1.565,1.56508,1.5651,1.56498,1.56522,1.56531,1.56531,1.5652,46
2011-11-22 01:01:00,2011-11-22 01:02:00,1.56508,1.56525,1.56527,1.56496,1.56531,1.56547,1.56548,1.56517,71
2011-11-22 01:02:00,2011-11-22 01:03:00,1.56525,1.56495,1.56525,1.5649,1.56547,1.56512,1.56547,1.56508,53
2011-11-22 01:03:00,2011-11-22 01:04:00,1.56495,1.56469,1.56511,1.56467,1.56512,1.56488,1.56531,1.56488,77
2011-11-22 01:04:00,2011-11-22 01:05:00,1.56469,1.56478,1.56491,1.56455,1.56488,1.56498,1.56512,1.56478,54
2011-11-22 01:05:00,2011-11-22 01:06:00,1.56478,1.56491,1.56491,1.56472,1.56498,1.56506,1.56508,1.56493,74
2011-11-22 01:06:00,2011-11-22 01:07:00,1.56491,1.5651,1.56511,1.56483,1.56506,1.56526,1.56532,1.56502,71
2011-11-22 01:07:00,2011-11-22 01:08:00,1.5651,1.5649,1.56526,1.56488,1.56526,1.56507,1.56543,1.56507,107
2011-11-22 01:08:00,2011-11-22 01:09:00,1.5649,1.56474,1.56491,1.56451,1.56507,1.56492,1.56509,1.56468,124
2011-11-22 01:09:00,2011-11-22 01:10:00,1.56474,1.56471,1.5649,1.56466,1.56492,1.56494,1.56509,1.56483,64
2011-11-22 01:10:00,2011-11-22 01:11:00,1.56471,1.56479,1.56482,1.5647,1.56494,1.56499,1.56501,1.56492,44
2011-11-22 01:11:00,2011-11-22 01:12:00,1.56479,1.56484,1.56505,1.56478,1.56499,1.56503,1.56523,1.56499,31
2011-11-22 01:12:00,2011-11-22 01:13:00,1.56484,1.56516,1.56516,1.56479,1.56503,1.56534,1.56534,1.565,71
2011-11-22 01:13:00,2011-11-22 01:14:00,1.56516,1.56514,1.56523,1.56513,1.56534,1.56532,1.56543,1.56532,20
2011-11-22 01:14:00,2011-11-22 01:15:00,1.56514,1.56514,1.56514,1.56512,1.56532,1.56535,1.56535,1.56532,10
2011-11-22 01:15:00,2011-11-22 01:16:00,1.56514,1.56513,1.56527,1.56507,1.56535,1.56535,1.56543,1.5653,55
2011-11-22 01:16:00,2011-11-22 01:17:00,1.56513,1.56543,1.56545,1.56513,1.56535,1.56566,1.56566,1.56535,42
