open time,close time,open bid,close bid,high bid,low bid,open ask,close ask,high ask,low ask,volume
2012-02-29 23:00:00,2012-03-01 03:00:00,1.48076,1.48156,1.4841,1.47976,1.48123,1.48202,1.48445,1.4802,11568
2012-03-01 03:00:00,2012-03-01 07:00:00,1.47978,1.48188,1.48288,1.47967,1.48018,1.48226,1.48324,1.48006,12080
2012-03-01 07:00:00,2012-03-01 11:00:00,1.47948,1.48164,1.4831,1.47846,1.47975,1.48205,1.48346,1.47881,25037
2012-03-01 11:00:00,2012-03-01 15:00:00,1.47761,1.48141,1.48176,1.47725,1.47811,1.48176,1.4821,1.47756,31783
2012-03-01 15:00:00,2012-03-01 19:00:00,1.47643,1.47788,1.4784,1.47524,1.47677,1.47828,1.47878,1.47561,19003
2012-03-01 19:00:00,2012-03-01 23:00:00,1.47548,1.47722,1.47859,1.4748,1.47638,1.4776,1.47899,1.47545,9708
2012-03-01 23:00:00,2012-03-02 03:00:00,1.47612,1.47805,1.47876,1.47525,1.47656,1.47846,1.4792,1.47571,9382
2012-03-02 03:00:00,2012-03-02 07:00:00,1.47723,1.47918,1.47935,1.47648,1.47764,1.47952,1.47961,1.47681,11852
2012-03-02 07:00:00,2012-03-02 11:00:00,1.47711,1.47893,1.48012,1.47522,1.47745,1.47929,1.48045,1.47558,21531
2012-03-02 11:00:00,2012-03-02 15:00:00,1.4723,1.47433,1.47635,1.47189,1.47265,1.47469,1.4767,1.47222,30905
2012-03-02 15:00:00,2012-03-02 19:00:00,1.47371,1.47574,1.47715,1.47295,1.47404,1.47608,1.47751,1.4733,19546
2012-03-02 19:00:00,2012-03-02 21:00:00,1.47392,1.47549,1.4761,1.47374,1.47423,1.47609,1.47663,1.47414,4648
2012-03-02 21:00:00,2012-03-05 02:00:00,1.47492,1.47661,1.4771,1.4745,1.4753,1.47698,1.47756,1.47491,10502
2012-03-05 02:00:00,2012-03-05 06:00:00,1.4761,1.47759,1.47793,1.47567,1.47651,1.478,1.47829,1.47603,9680
2012-03-05 06:00:00,2012-03-05 10:00:00,1.47538,1.48017,1.48081,1.47445,1.47575,1.48053,1.48113,1.4748,23470
2012-03-05 10:00:00,2012-03-05 14:00:00,1.47968,1.48431,1.48519,1.47913,1.48005,1.48481,1.48553,1.47949,21856
2012-03-05 14:00:00,2012-03-05 18:00:00,1.48431,1.4877,1.48811,1.48342,1.48481,1.48808,1.4885,1.48388,22478
2012-03-05 18:00:00,2012-03-05 22:00:00,1.48609,1.48737,1.4874,1.48589,1.48692,1.4877,1.48794,1.4863,6887
2012-03-05 22:00:00,2012-03-06 02:00:00,1.48587,1.49025,1.49056,1.48488,1.48631,1.49066,1.49096,1.48532,9316
2012-03-06 02:00:00,2012-03-06 06:00:00,1.49025,1.49379,1.49477,1.48777,1.49066,1.4942,1.49507,1.48828,14365
2012-03-06 06:00:00,2012-03-06 10:00:00,1.48854,1.49148,1.49279,1.48787,1.48887,1.49208,1.49315,1.48829,26571
2012-03-06 10:00:00,2012-03-06 14:00:00,1.48857,1.49239,1.49363,1.4867,1.48894,1.49274,1.49397,1.48709,26443
2012-03-06 14:00:00,2012-03-06 18:00:00,1.49045,1.49129,1.49246,1.48807,1.49083,1.49169,1.49278,1.48845,26049
2012-03-06 18:00:00,2012-03-06 22:00:00,1.48833,1.49193,1.49238,1.48798,1.48939,1.49229,1.49274,1.48884,8491
2012-03-06 22:00:00,2012-03-07 02:00:00,1.48768,1.49443,1.49565,1.48642,1.4881,1.49482,1.496,1.48707,14032
2012-03-07 02:00:00,2012-03-07 06:00:00,1.49096,1.49206,1.49298,1.48893,1.49135,1.4924,1.49337,1.4893,9912
2012-03-07 06:00:00,2012-03-07 10:00:00,1.48865,1.49051,1.49113,1.48699,1.48897,1.49085,1.4915,1.48736,22612
2012-03-07 10:00:00,2012-03-07 14:00:00,1.48812,1.48987,1.4912,1.48694,1.48851,1.49024,1.49156,1.48732,22387
2012-03-07 14:00:00,2012-03-07 18:00:00,1.4876,1.48995,1.49104,1.48668,1.488,1.49034,1.49141,1.48708,21678
2012-03-07 18:00:00,2012-03-07 22:00:00,1.48665,1.48833,1.48895,1.4857,1.48748,1.48871,1.4893,1.48606,7004
2012-03-07 22:00:00,2012-03-08 02:00:00,1.48769,1.49068,1.49249,1.48647,1.4882,1.49109,1.49379,1.48684,11551
2012-03-08 02:00:00,2012-03-08 06:00:00,1.48501,1.48681,1.48868,1.4839,1.48542,1.48724,1.48909,1.48431,11896
2012-03-08 06:00:00,2012-03-08 10:00:00,1.48434,1.48585,1.48663,1.48277,1.48469,1.48621,1.48699,1.48312,23172
2012-03-08 10:00:00,2012-03-08 14:00:00,1.48229,1.48871,1.48908,1.4804,1.48323,1.48908,1.48942,1.48081,25952
