open time,close time,open bid,close bid,high bid,low bid,open ask,close ask,high ask,low ask,volume
2015-02-15 20:00:00,2015-02-16 00:00:00,8.6203,8.6328,8.6543,8.6124,8.6468,8.6483,8.6853,8.6288,9713
2015-02-16 00:00:00,2015-02-16 04:00:00,8.6301,8.63304,8.6414,8.6273,8.6354,8.6471,8.64981,8.6326,3123
2015-02-16 04:00:00,2015-02-16 08:00:00,8.63,8.6471,8.65069,8.62262,8.6337,8.6518,8.65475,8.62762,6679
2015-02-16 08:00:00,2015-02-16 12:00:00,8.6059,8.6264,8.63558,8.59833,8.6084,8.6273,8.6373,8.6001,16556
2015-02-16 12:00:00,2015-02-16 16:00:00,8.6053,8.6235,8.6254,8.5985,8.6084,8.6245,8.6272,8.59995,10498
2015-02-16 16:00:00,2015-02-16 20:00:00,8.5872,8.5907,8.6058,8.5839,8.59127,8.596,8.60957,8.5865,4729
2015-02-16 20:00:00,2015-02-17 00:00:00,8.5903,8.5926,8.5952,8.5822,8.596,8.6009,8.6114,8.59488,2257
2015-02-17 00:00:00,2015-02-17 04:00:00,8.5895,8.5951,8.5953,8.58851,8.595,8.598,8.60001,8.5925,955
2015-02-17 04:00:00,2015-02-17 08:00:00,8.57745,8.5907,8.5994,8.553,8.5814,8.59884,8.6044,8.5549,12274
2015-02-17 08:00:00,2015-02-17 12:00:00,8.5632,8.5876,8.5888,8.55744,8.5641,8.5885,8.5896,8.5621,31735
2015-02-17 12:00:00,2015-02-17 16:00:00,8.5688,8.60175,8.6029,8.5658,8.5701,8.6042,8.6045,8.567,20288
2015-02-17 16:00:00,2015-02-17 20:00:00,8.5762,8.5938,8.5948,8.5666,8.58257,8.5981,8.5982,8.5679,15222
2015-02-17 20:00:00,2015-02-18 00:00:00,8.5708,8.5765,8.5765,8.554,8.5782,8.5888,8.6042,8.5764,7318
2015-02-18 00:00:00,2015-02-18 04:00:00,8.57024,8.57353,8.5806,8.5651,8.581,8.5838,8.5859,8.5714,43142
2015-02-18 04:00:00,2015-02-18 08:00:00,8.56536,8.5728,8.5782,8.5635,8.57076,8.58151,8.58739,8.5644,8209
2015-02-18 08:00:00,2015-02-18 12:00:00,8.5501,8.55818,8.57279,8.5347,8.5512,8.56307,8.5746,8.5367,15277
2015-02-18 12:00:00,2015-02-18 16:00:00,8.5374,8.55273,8.56578,8.53576,8.539,8.5548,8.5682,8.53698,22766
2015-02-18 16:00:00,2015-02-18 20:00:00,8.5394,8.57032,8.57507,8.5387,8.5424,8.5754,8.5841,8.54048,10424
2015-02-18 20:00:00,2015-02-19 00:00:00,8.56746,8.5775,8.5839,8.56253,8.57356,8.58656,8.5877,8.5645,2374
2015-02-19 00:00:00,2015-02-19 04:00:00,8.5739,8.5781,8.57956,8.56672,8.5821,8.5847,8.58581,8.582,875
2015-02-19 04:00:00,2015-02-19 08:00:00,8.57617,8.6181,8.6191,8.57443,8.5838,8.6198,8.6206,8.5797,10398
2015-02-19 08:00:00,2015-02-19 12:00:00,8.6181,8.6404,8.6495,8.6134,8.6198,8.642,8.6512,8.6159,28183
2015-02-19 12:00:00,2015-02-19 16:00:00,8.6175,8.63394,8.65243,8.6154,8.6293,8.6362,8.6551,8.61875,23054
2015-02-19 16:00:00,2015-02-19 20:00:00,8.62291,8.62805,8.63793,8.62041,8.62674,8.63202,8.64282,8.6242,10796
2015-02-19 20:00:00,2015-02-20 00:00:00,8.6202,8.62613,8.63153,8.6176,8.6263,8.63903,8.63919,8.624,1717
2015-02-20 00:00:00,2015-02-20 04:00:00,8.6185,8.62082,8.62921,8.61788,8.6217,8.62965,8.6421,8.61992,17310
2015-02-20 04:00:00,2015-02-20 08:00:00,8.6182,8.6247,8.6357,8.6021,8.62855,8.635,8.64064,8.60484,17019
2015-02-20 08:00:00,2015-02-20 12:00:00,8.6021,8.61775,8.6242,8.5914,8.60611,8.62218,8.62689,8.59514,18506
2015-02-20 12:00:00,2015-02-20 16:00:00,8.5577,8.59942,8.6062,8.55035,8.5594,8.60562,8.6091,8.55226,23424
2015-02-20 16:00:00,2015-02-20 20:00:00,8.5586,8.5811,8.582,8.54934,8.56244,8.58486,8.58619,8.55679,18569
2015-02-20 20:00:00,2015-02-20 21:00:00,8.55813,8.5282,8.56373,8.5275,8.56953,8.5979,8.598,8.5512,2329
