open time,close time,open bid,close bid,high bid,low bid,open ask,close ask,high ask,low ask,volume
2014-12-15 23:59:00,2014-12-16 00:00:00,0.79283,0.79266,0.79283,0.79264,0.7932,0.79299,0.79322,0.79297,138
2014-12-16 00:00:00,2014-12-16 00:01:00,0.79266,0.79266,0.79277,0.79255,0.79299,0.79302,0.79314,0.79286,208
2014-12-16 00:01:00,2014-12-16 00:02:00,0.79266,0.7926,0.79266,0.79248,0.79302,0.79294,0.79302,0.79283,181
2014-12-16 00:02:00,2014-12-16 00:03:00,0.7926,0.79279,0.79281,0.79243,0.79294,0.79312,0.79318,0.79274,223
2014-12-16 00:03:00,2014-12-16 00:04:00,0.79279,0.7929,0.7929,0.79267,0.79312,0.79326,0.79327,0.79303,110
2014-12-16 00:04:00,2014-12-16 00:05:00,0.7929,0.79295,0.7931,0.79291,0.79326,0.79333,0.79346,0.79326,129
2014-12-16 00:05:00,2014-12-16 00:06:00,0.79295,0.79276,0.79302,0.79258,0.79333,0.79312,0.79336,0.79292,215
2014-12-16 00:06:00,2014-12-16 00:07:00,0.79276,0.79286,0.79292,0.79275,0.79312,0.79323,0.7933,0.79302,103
2014-12-16 00:07:00,2014-12-16 00:08:00,0.79286,0.79307,0.79318,0.79287,0.79323,0.79345,0.79353,0.79324,206
2014-12-16 00:08:00,2014-12-16 00:09:00,0.79307,0.79301,0.79311,0.79297,0.79345,0.79337,0.79347,0.79333,160
2014-12-16 00:09:00,2014-12-16 00:10:00,0.79301,0.7929,0.79304,0.7929,0.79337,0.79326,0.79343,0.79321,90
2014-12-16 00:10:00,2014-12-16 00:11:00,0.7929,0.79294,0.79297,0.7929,0.79326,0.79329,0.79333,0.79322,136
2014-12-16 00:11:00,2014-12-16 00:12:00,0.79294,0.79296,0.79304,0.79288,0.79329,0.79331,0.7934,0.79324,172
2014-12-16 00:12:00,2014-12-16 00:13:00,0.79296,0.79302,0.79304,0.79296,0.79331,0.79335,0.79341,0.79326,110
2014-12-16 00:13:00,2014-12-16 00:14:00,0.79302,0.79301,0.79321,0.79301,0.79335,0.79337,0.79358,0.79335,83
2014-12-16 00:14:00,2014-12-16 00:15:00,0.79301,0.79294,0.7931,0.79287,0.79337,0.79328,0.79348,0.79321,128
2014-12-16 00:15:00,2014-12-16 00:16:00,0.79294,0.79301,0.79304,0.79278,0.79328,0.79338,0.7934,0.79315,144
2014-12-16 00:16:00,2014-12-16 00:17:00,0.79301,0.79282,0.79302,0.79281,0.79338,0.7932,0.79339,0.79315,153
2014-12-16 00:17:00,2014-12-16 00:18:00,0.79282,0.79247,0.79286,0.79246,0.7932,0.79279,0.79321,0.79279,122
2014-12-16 00:18:00,2014-12-16 00:19:00,0.79247,0.7924,0.79247,0.79239,0.79279,0.79273,0.79281,0.7927,84
2014-12-16 00:19:00,2014-12-16 00:20:00,0.7924,0.79227,0.79241,0.79217,0.79273,0.79259,0.79274,0.79248,160
2014-12-16 00:20:00,2014-12-16 00:21:00,0.79227,0.79251,0.79251,0.79222,0.79259,0.79286,0.79286,0.79253,152
2014-12-16 00:21:00,2014-12-16 00:22:00,0.79251,0.79242,0.79252,0.79232,0.79286,0.79277,0.79287,0.79262,146
2014-12-16 00:22:00,2014-12-16 00:23:00,0.79242,0.79229,0.79242,0.79221,0.79277,0.79263,0.79277,0.79254,142
2014-12-16 00:23:00,2014-12-16 00:24:00,0.79229,0.79235,0.79237,0.7922,0.79263,0.79267,0.79269,0.79253,113
2014-12-16 00:24:00,2014-12-16 00:25:00,0.79235,0.79233,0.79235,0.79224,0.79267,0.79269,0.7927,0.79257,78
2014-12-16 00:25:00,2014-12-16 00:26:00,0.79233,0.79229,0.79234,0.79228,0.79269,0.79266,0.7927,0.79266,13
2014-12-16 00:26:00,2014-12-16 00:27:00,0.79229,0.79216,0.79229,0.79216,0.79266,0.79252,0.79266,0.79249,36
2014-12-16 00:27:00,2014-12-16 00:28:00,0.79216,0.79231,0.79235,0.79217,0.79252,0.79268,0.79271,0.79252,112
2014-12-16 00:28:00,2014-12-16 00:29:00,0.79231,0.79234,0.79253,0.79231,0.79268,0.7927,0.79291,0.79268,138
2014-12-16 00:29:00,2014-12-16 00:30:00,0.79234,0.79236,0.79276,0.79225,0.7927,0.79268,0.79311,0.79263,234
2014-12-16 00:30:00,2014-12-16 00:31:00,0.79236,0.79274,0.79274,0.79216,0.79268,0.79314,0.79314,0.79254,201
2014-12-16 00:31:00,2014-12-16 00:32:00,0.79274,0.79306,0.79314,0.79269,0.79314,0.79342,0.79349,0.79306,209
2014-12-16 00:32:00,2014-12-16 00:33:00,0.79306,0.79328,0.7933,0.793,0.79342,0.79364,0.79365,0.79334,210
2014-12-16 00:33:00,2014-12-16 00:34:00,0.79328,0.79282,0.79327,0.79281,0.79364,0.79317,0.79364,0.79317,183
2014-12-16 00:34:00,2014-12-16 00:35:00,0.79282,0.79251,0.79281,0.79244,0.79317,0.79284,0.79317,0.7928,148
2014-12-16 00:35:00,2014-12-16 00:36:00,0.79251,0.79273,0.79289,0.79252,0.79284,0.79308,0.79326,0.79284,226
2014-12-16 00:36:00,2014-12-16 00:37:00,0.79273,0.79265,0.79273,0.79254,0.79308,0.79302,0.79309,0.79292,109
2014-12-16 00:37:00,2014-12-16 00:38:00,0.79265,0.79254,0.79266,0.79253,0.79302,0.79291,0.79301,0.7929,96
2014-12-16 00:38:00,2014-12-16 00:39:00,0.79254,0.79236,0.79255,0.79236,0.79291,0.79275,0.79292,0.79275,65
2014-12-16 00:39:00,2014-12-16 00:40:00,0.79236,0.79246,0.79254,0.7923,0.79275,0.79284,0.79292,0.79262,134
2014-12-16 00:40:00,2014-12-16 00:41:00,0.79246,0.79241,0.79248,0.79233,0.79284,0.79276,0.79286,0.7927,121
